UACC62_vitro_vehicle_rep1	UACC62_vitro_vehicle_rep2	UACC62_vitro_vem_48h_rep1	UACC62_vitro_vem_48h_rep2
OR56B4	0	0	0	0
OR5A1	0	0	0	0
OR5A2	0	0	0	0
OR5AC2	0	0	0	0
OR5AK2	0	0	0	0
OR5AK4P	0.924100205070179	0	0	0.999075684494619
OR5AN1	0	0	0	0
OR5AP2	0	0	0	0
OR5AR1	0	0	0	0
OR5AS1	0	0	0	0
OR5AU1	0	0	0	0
OR5B12	0	0	0	0
OR5B17	0	0	0	0
OR5B2	0	0	0	0
OR5B21	0.924100205070179	0	0	0
OR5B3	0	0	0	0
OR5C1	0	0	0	0
OR5D13	0	0	0	0
OR5D14	0	0	0	0
OR5D16	0	0	0	0
OR5D18	0	0	0	0
OR5E1P	0	0	0	0
OR5F1	0	0	0	0
OR5H1	0	0	0	0
OR5H14	0	0	0	0
OR5H15	0	0	0	0
OR5H2	0	0	0	0
OR5H6	0	0	0	0
OR5I1	0	0	0	0
OR5J2	2.77230061521054	5.15548696454088	0	3.99630273797848
OR5K1	0	0	0	0
OR5K2	0	0	0	0
OR5K3	0	0	0	0
OR5K4	0	0	0	0
OR5L1	0	0	0	0
OR5L2	0	0	0	0
OR5M1	0	0	0	0
OR5M10	0	0	0	0
OR5M11	0	1.03109739290818	1.03527658349853	0
OR5M3	0	0	0	0
OR5M8	0	0	0	0
OR5M9	0	0	0	0
OR5P2	0	0	0	0
OR5P3	0	0	0	0
OR5R1	0	0	0	0
OR5T1	0	0	0	0
OR5T2	0.924100205070179	0	0	0
OR5T3	0	0	0	0
OR5V1	0	0	0	0
OR5W2	0	0	0	0
OR6A2	0	0	0	0
OR6B1	0	0	0	0
OR6B2	0	0	0	0
OR6B3	0	0	0	0
OR6C1	0	0	0	0
OR6C2	0	0	0	0
OR6C3	0	0	0	0
OR6C4	0	0	0	0
OR6C6	0	0	0	0
OR6C65	0	0	0	0
OR6C68	0	0	0	0
OR6C70	0	0	0	0
OR6C74	0	0	0	0
OR6C75	0	0	0	0
OR6C76	0	0	0	0
OR6F1	0	0	0	0
OR6K2	0	0	0	0
OR6K3	0	0	0	0
OR6K6	0	0	0	0
OR6M1	0	0	0	0
OR6N1	0	0	0	0
OR6N2	0	0	0	0
OR6P1	0	0	0	0
OR6Q1	0	0	0	0
OR6S1	0	0	0	0
OR6T1	0	0	0	0
OR6V1	0	0	0	0.999075684494619
OR6W1P	0	0	1.03527658349853	0
OR6X1	0	1.03109739290818	0	0
OR6Y1	0	0	0	0
OR7A10	0	0	0	0
OR7A17	0	0	0	0
OR7A5	0	0	0	0.999075684494619
OR7C1	0.924100205070179	1.03109739290818	0	0
OR7C2	0	0	0	0
OR7D2	0	0	1.03527658349853	0.999075684494619
OR7D4	0	0	0	0
OR7E12P	0.924100205070179	1.03109739290818	0	0
OR7E14P	0	0	0	0
OR7E156P	2.77230061521054	1.03109739290818	0	0.999075684494619
OR7E24	0	0	0	0
OR7E2P	0	0	0	0
OR7E37P	0.924100205070179	0	0	1.99815136898924
OR7E5P	4.62050102535089	2.06219478581635	0	0
OR7E91P	0	0	0	0
OR7G1	0	0	0	0
OR7G2	0	0	0	0
OR7G3	0	0	0	0
OR8A1	9.24100205070179	7.21768175035723	5.17638291749263	6.99352979146234
OR8B12	0.924100205070179	0	0	0
OR8B2	0	0	0	0
OR8B3	0	0	0	0
OR8B4	0	0	0	0
OR8B8	0	0	1.03527658349853	0
OR8D1	0	0	1.03527658349853	0
OR8D2	0	0	0	0
OR8D4	0	0	0	0
OR8G1	0	0	0	0
OR8G2	0.924100205070179	0	0	0
OR8G5	25.874805741965	37.1195061446943	28.9877443379587	15.9852109519139
OR8H1	0	0	0	0
OR8H2	0	0	0	0
OR8H3	0	0	0	0
OR8I2	0	0	0	0
OR8J1	0	0	0	0
OR8J3	0	0	0	0
OR8K1	0	0	0	0
OR8K3	0	0	0	0
OR8K5	0	0	0	0
OR8S1	0	0	0	0
OR8U1	0	0	0	0
OR8U8	0	0	0	0
OR9A2	1.84820041014036	0	0	3.99630273797848
OR9A4	0	0	0	0.999075684494619
OR9G1	0	0	0	0
OR9G4	0	0	0	0
OR9G9	0	0	0	0
OR9I1	0	0	0	0
OR9K2	0	0	0	0
OR9Q1	0	0	0	0
OR9Q2	0	0	0	0
ORAI1	564.625225297879	547.512715634241	417.216463149906	373.654306000988
ORAI2	821.525082307389	758.887681180417	987.653860657594	1001.07383586361
ORAI3	258.74805741965	319.640191801534	625.30705643311	559.482383316987
ORAOV1	96.1064213272986	83.5188888255622	103.527658349853	98.9084927649673
ORC1	269.837259880492	237.15240036888	17.599701919475	13.9870595829247
ORC2	415.845092281581	437.185294593066	254.678039540638	221.794801957805
ORC3	474.987505406072	429.967612842709	300.230209214573	338.686657043676
ORC4	512.875613813949	583.601124386027	615.989567181623	570.472215846428
ORC5	419.541493101861	432.029807628525	375.805399809965	375.652457369977
ORC6	270.761360085562	221.685939475258	52.7991057584249	37.9648760107955
ORM1	0	0	0	0.999075684494619
ORM2	0	0	0	0
ORMDL1	710.633057698968	670.213305390314	1271.31964453619	1092.98879883711
ORMDL2	265.216758855141	235.090205583064	328.182676969033	267.752283444558
ORMDL3	511.951513608879	559.885884349139	867.561776971765	786.272563697265
OS9	4574.29601509739	4651.28033940878	8826.76815090844	7801.78202021848
OSBP	1216.11586987236	1268.24979327706	978.336371406108	1168.9185508587
OSBP2	82.2449182512459	90.7365705759194	137.691785605304	168.843790679591
OSBPL10	1982.19493987553	2050.85271449436	2389.4183547146	2752.45351078268
OSBPL11	316.042270134001	347.479821410055	242.254720538655	318.705143353784
OSBPL1A	803.967178411056	805.287063861285	1279.60185720418	1335.76419016931
OSBPL2	454.657300894528	509.362112096638	848.926798468792	834.228196553007
OSBPL3	687.530552572213	732.079148964804	426.533952401393	497.53969087832
OSBPL5	283.698762956545	303.142633515003	246.395826872649	234.782785856236
OSBPL6	420.465593306931	391.817009305107	221.549188868685	264.755056391074
OSBPL7	196.833343679948	188.690822902196	494.862206912296	436.596074124149
OSBPL8	2191.04158622139	2288.00511486324	1418.32891939298	2032.11994226206
OSBPL9	2011.76614643778	2136.43379810574	2700.00132976416	2906.31116619485
OSCAR	13.8615030760527	13.4042661078063	21.7408082534691	9.99075684494619
OSCP1	161.717535887281	162.913388079492	190.490891363729	147.863201305204
OSGEP	199.605644295159	153.633511543318	240.184167371658	188.825304369483
OSGEPL1	294.787965417387	286.645075228473	291.947996546584	260.758753653096
OSGIN1	1230.90147315348	1198.1351705593	5408.2848721963	5091.28968818458
OSGIN2	496.241810122686	499.051138167557	582.860716509671	632.414908285094
OSM	0	0	0	0
OSMR	2750.12221028885	2756.12333124355	597.35458867865	931.138537948985
OSR1	0	0	0	0
OSR2	57.2942127143511	54.6481618241333	27.9524677544602	31.9704219038278
OST4	2173.48368232506	2114.78075285467	2143.02252784195	1699.42773932535
OSTBETA	0.924100205070179	1.03109739290818	0	0
OSTC	1257.70037910051	1379.60831171114	933.819478315671	805.255001702663
OSTCP1	11.0892024608421	9.27987653617357	1.03527658349853	4.9953784224731
OSTF1	338.220675055685	359.852990124953	403.757867564425	340.684808412665
OSTM1	2705.76540044548	2764.37211038682	4409.24296912023	4376.95057377093
OSTN	0.924100205070179	1.03109739290818	1.03527658349853	0
OSTalpha	5.54460123042107	1.03109739290818	16.5644253359764	14.9861352674193
OTC	0	0	1.03527658349853	1.99815136898924
OTOA	0	1.03109739290818	0	0
OTOF	2.77230061521054	1.03109739290818	2.07055316699705	1.99815136898924
OTOGL	22.1784049216843	23.715240036888	13.4585955854808	27.9741191658493
OTOL1	3.69640082028072	9.27987653617357	85.9279564303777	99.9075684494619
OTOP1	0	0	0	0
OTOP2	0	1.03109739290818	0	0
OTOP3	0	0	0	0
OTOR	8.31690184563161	8.2487791432654	0	0.999075684494619
OTOS	0	1.03109739290818	0	0
OTP	0	0	0	0
OTUB1	961.064213272986	861.997420471234	1209.20304952628	1037.04056050541
OTUB2	95.1823211222284	146.415829792961	64.1871481769087	83.922357497548
OTUD1	59.1424131244915	49.4926748595924	111.809871017841	105.90202255643
OTUD3	333.600174030335	328.920068337708	192.561444530726	219.796650588816
OTUD4	561.852924682669	552.668202598782	228.796124953174	296.725478294902
OTUD5	672.74494929109	733.110246357712	1034.24130691503	958.11358143034
OTUD6A	0	0	0	0
OTUD6B	315.118169928931	314.484704836993	210.161146450201	231.785558802752
OTUD7A	7.39280164056143	8.2487791432654	14.4938721689794	14.9861352674193
OTUD7B	547.991421606616	527.921865168986	767.139948372408	962.109884168318
OTX1	43.4327096382984	46.3993826808679	34.1641272554514	28.973194850344
OTX2	0.924100205070179	0	1.03527658349853	0.999075684494619
OTX2OS1	0	0	0	0.999075684494619
OVCA2	24.0266053318247	25.7774348227044	59.010765259416	44.9584058022579
OVCH1	4.62050102535089	1.03109739290818	7.24693608448969	2.99722705348386
OVCH2	0	0	0	0
OVGP1	8.31690184563161	12.3731687148981	10.3527658349853	12.9879838984301
OVOL1	0	0	0	0
OVOL2	0	0	0	0
OXA1L	1702.19257773927	1826.07348284038	2119.21116642148	2039.11347205352
OXCT1	1564.50164718381	1571.39242679206	1951.49635989472	1927.21699539012
OXCT2	1.84820041014036	0	1.03527658349853	0
OXER1	0	0	0	0
OXGR1	0.924100205070179	0	0	0
OXNAD1	258.74805741965	222.717036868166	306.441868715564	252.766148177139
OXR1	715.253558724319	819.722427361999	778.527990790892	876.189375301781
OXSM	314.194069723861	290.769464800105	307.477145299062	228.788331749268
OXSR1	994.331820655513	972.324841512409	777.492714207393	870.194921194813
OXT	0	0	0	0
OXTR	13.8615030760527	21.6530452510717	6.21165950099116	9.99075684494619
P2RX1	0	0	0	0
P2RX2	0	0	0	0
P2RX3	0.924100205070179	0	0	0
P2RX4	465.74650335537	440.278586771791	597.35458867865	534.505491204621
P2RX5	8.31690184563161	14.4353635007145	3.10582975049558	0.999075684494619
P2RX5-TAX1BP3	371.488282438212	343.355431838422	413.075356815912	326.69774882974
P2RX6	236.569652497966	260.867640405768	267.10135854262	237.780012909719
P2RX6P	1.84820041014036	2.06219478581635	0	0
P2RX7	692.151053597564	664.026721032865	3830.52335894455	5316.08171719587
P2RY1	121.057126864193	111.358518434083	76.610467178891	122.886309192838
P2RY10	0	0	0	0
P2RY11	20.3302045115439	21.6530452510717	16.5644253359764	13.9870595829247
P2RY12	0	0	1.03527658349853	0
P2RY13	0	0	0	0
P2RY14	0	1.03109739290818	0	0.999075684494619
P2RY2	0	0	0	0
P2RY4	0.924100205070179	0	0	0
P2RY6	6.46870143549125	5.15548696454088	11.3880424184838	9.99075684494619
P2RY8	0	0	0	0
P4HA1	4496.67159787149	4567.76145058322	1482.51606756989	1467.6421805226
P4HA2	2188.26928560618	2233.35695303911	1488.72772707088	1416.68932061337
P4HA3	48.9773108687195	59.8036487886742	30.0230209214573	34.9676489573117
P4HB	31688.3201320615	30833.9364375261	26482.3750058923	24664.1814231187
P4HTM	0	0	1.03527658349853	0
PA2G4	3586.43289587736	3436.64761056295	1360.35343071706	1263.83074088569
PA2G4P4	264.292658650071	256.743250834136	93.1748925148674	79.9260547595695
PAAF1	426.934294742423	393.879204090923	422.392846067399	356.670019364579
PABPC1	15904.6886294629	15992.3205640058	9547.32065302341	10449.3325841292
PABPC1L	329.903773210054	357.790795339137	521.779398083257	498.538766562815
PABPC1L2A	0	0	0	0
PABPC1L2B	0	0	0	0.999075684494619
PABPC1P2	0	0	0	0
PABPC3	530.433517710283	562.979176527864	313.688804800054	353.672792311095
PABPC4	4489.27879623093	4341.95112153633	2252.76184569279	2254.91381990436
PABPC4L	0	0	0	0
PABPC5	2.77230061521054	5.15548696454088	13.4585955854808	12.9879838984301
PABPN1	121.057126864193	114.451810612807	183.243955279239	187.826228684988
PABPN1L	0	0	0	0
PACRG	11.0892024608421	6.18658435744905	21.7408082534691	17.9833623209031
PACRGL	317.890470544142	273.240809120666	165.644253359764	186.827153000494
PACS1	765.154969798108	737.234635929345	731.940544533458	827.234666761545
PACS2	499.014110737897	485.64687205975	1101.53428484243	1001.07383586361
PACSIN1	0.924100205070179	0	0	1.99815136898924
PACSIN2	1735.4601851218	1822.98019066165	1341.71845221409	1305.79191963447
PACSIN3	1015.58612537213	978.511425869858	1048.73517908401	852.21155887391
PADI1	0	0	0	0
PADI2	0	0	7.24693608448969	10.9898325294408
PADI3	4.62050102535089	5.15548696454088	0	1.99815136898924
PADI4	0	0	0	0
PADI6	0	0	0	0.999075684494619
PAEP	0.924100205070179	0	1.03527658349853	0.999075684494619
PAF1	729.115061800371	701.146227177559	801.30407562786	732.322476734556
PAFAH1B1	2833.29122874517	2738.59467556411	2841.83422170346	3097.13462193332
PAFAH1B2	1267.86548135629	1330.11563685155	871.702883305759	948.122824585394
PAFAH1B3	341.917075875966	291.800562193014	259.85442245813	214.801272166343
PAFAH2	314.194069723861	333.044457909341	406.863697314921	383.645062845934
PAG1	375.184683258493	367.07067187531	735.046374283954	920.148705419544
PAGE1	0.924100205070179	2.06219478581635	1.03527658349853	0.999075684494619
PAGE2	2.77230061521054	3.09329217872453	6.21165950099116	3.99630273797848
PAGE2B	0	1.03109739290818	0	0
PAGE3	0	0	0	0
PAGE4	0	0	0	0
PAGE5	8.31690184563161	5.15548696454088	10.3527658349853	4.9953784224731
PAH	0	0	1.03527658349853	0
PAICS	3386.82725158221	3223.21045023096	954.525009985642	854.2097102429
PAIP1	666.276247855599	693.928545427202	753.681352786927	700.352054830728
PAIP2	1550.64014410776	1611.60522511548	1545.6679391633	1459.64957504664
PAIP2B	51.74961148393	65.9902331461232	87.9985095973748	90.9158872890104
PAK1	643.173742728845	631.031604459803	374.770123226467	383.645062845934
PAK1IP1	553.536022837037	584.632221778935	359.240974473989	338.686657043676
PAK2	1755.79038963334	1750.80337315808	1257.86104895071	1691.43513384939
PAK3	5.54460123042107	2.06219478581635	8.28221266798821	11.9889082139354
PAK4	560.004724272529	561.948079134955	454.486420155853	452.581285076063
PAK6	1.84820041014036	3.09329217872453	2.07055316699705	3.99630273797848
PAK7	0.924100205070179	0	2.07055316699705	0
PALB2	280.002362136264	241.276789940513	154.25621094128	177.835471840042
PALLD	1285.42338525262	1215.66382623874	893.443691559228	1072.00820946273
PALM	329.903773210054	335.106652695157	500.038589829788	484.55170697989
PALM2	63.7629141498424	50.5237722525006	4.14110633399411	8.99168116045157
PALM2-AKAP2	0	0	0	0
PALM3	0.924100205070179	0	0	0
PALMD	3.69640082028072	2.06219478581635	1.03527658349853	2.99722705348386
PAM	4337.72636259942	4370.82184853775	4055.17837756373	4542.79713739703
PAM16	10.165102255772	2.06219478581635	0	2.99722705348386
PAMR1	0	0	0	0
PAN2	1109.84434628928	1041.40836683726	1051.8410088345	1203.88619981602
PAN3	243.038353933457	269.116419549034	272.277741460113	292.729175556923
PAN3-AS1	50.8255112788598	55.6792592170415	62.1165950099116	61.9426924386664
PANK1	68.3834151751932	75.2701096822968	80.7515735128851	77.9279033905803
PANK2	531.357617915353	556.792592170415	751.61079961993	652.396421974986
PANK3	676.441350111371	621.75172792363	463.80390940734	595.449107958793
PANK4	381.653384693984	384.599327554749	436.886718236378	497.53969087832
PANX1	360.39907997737	367.07067187531	347.852932055505	440.592376862127
PANX2	133.070429530106	139.198148042604	304.371315548567	283.737494396472
PANX3	3.69640082028072	4.1243895716327	4.14110633399411	3.99630273797848
PAOX	14.7856032811229	21.6530452510717	36.2346804224484	29.9722705348386
PAPD4	654.262945189687	661.964526247048	605.636801346638	621.425075755653
PAPD5	287.395163776826	303.142633515003	223.619742035682	249.768921123655
PAPD7	370.564182233142	391.817009305107	231.90195470367	278.742115973999
PAPL	0.924100205070179	0	0	0
PAPLN	332.676073825264	319.640191801534	444.133654320868	418.612711803245
PAPOLA	4440.30148536221	4470.83829564985	3077.87728274112	3425.83052213205
PAPOLB	0	0	0	0
PAPOLG	227.328650447264	239.214595154697	202.914210365711	276.74396460501
PAPPA	5.54460123042107	12.3731687148981	4.14110633399411	3.99630273797848
PAPPA2	2.77230061521054	1.03109739290818	0	0
PAPSS1	1109.84434628928	1082.65226255358	890.337861808733	858.206012980878
PAPSS2	2808.34052320827	2915.94342714432	4205.29348217102	5074.30540154817
PAQR3	274.457760905843	271.17861433485	211.196423033699	239.778164278709
PAQR4	585.879530014494	611.440753994548	466.909739157835	385.643214214923
PAQR5	40.6604090230879	58.772551395766	14.4938721689794	17.9833623209031
PAQR6	102.57512276279	115.482908005716	233.972507870667	194.819758476451
PAQR7	43.4327096382984	56.7103566099496	41.4110633399411	31.9704219038278
PAQR8	530.433517710283	493.895651203016	556.978801922207	533.506415520127
PAQR9	18.4820041014036	14.4353635007145	2.07055316699705	3.99630273797848
PAR-SN	8.31690184563161	14.4353635007145	3.10582975049558	6.99352979146234
PAR1	0.924100205070179	0	1.03527658349853	0
PAR4	0	0	0	0
PAR5	38.8122086129475	19.5908504652553	7.24693608448969	20.980589374387
PARD3	511.951513608879	496.98894338174	428.60450556839	485.550782664385
PARD3B	74.8521166106845	97.9542523262766	217.408082534691	317.706067669289
PARD6A	3.69640082028072	5.15548696454088	13.4585955854808	13.9870595829247
PARD6B	12.0133026659123	9.27987653617357	33.1288506719528	27.9741191658493
PARD6G	242.114253728387	246.432276905054	540.414376586231	460.573890552019
PARG	159.869335477141	130.949368899338	170.820636277257	179.833623209031
PARK2	33.2676073825264	25.7774348227044	57.9754886759175	65.9389951766449
PARK7	4028.15279390091	3843.93108076168	3202.11047276094	2479.70584891565
PARL	888.984397277512	886.743757901031	796.127692710367	679.371465456341
PARM1	3.69640082028072	2.06219478581635	4.14110633399411	0.999075684494619
PARN	918.555603839758	875.401686579041	1016.64160499555	979.094170804727
PARP1	3620.62460346496	3562.44149249774	5528.37695588213	5723.70459646967
PARP10	326.207372389773	315.515802229902	595.284035511653	479.556328557417
PARP11	156.17293465686	171.162167222757	260.889699041629	305.717159455354
PARP12	327.131472594843	333.044457909341	196.70255086472	224.792029011289
PARP14	562.777024887739	611.440753994548	574.578503841682	775.282731167825
PARP15	0	0	0	0
PARP16	141.387331375737	124.762784541889	137.691785605304	125.883536246322
PARP2	494.393609712546	515.548696454088	397.546208063434	324.699597460751
PARP3	301.256666852878	285.613977835564	601.495695012644	490.546161086858
PARP4	942.582209171583	934.174237974807	688.45892802652	927.142235211007
PARP6	282.774662751475	261.898737798676	466.909739157835	435.596998439654
PARP8	457.429601509739	475.335898130669	507.285525914278	470.564647396966
PARP9	1144.03605387688	1170.29554095078	732.975821116957	793.266093488728
PARPBP	238.417852908106	223.748134261074	50.7285525914278	57.9463897006879
PARS2	112.740225018562	110.327421041175	110.774594434342	105.90202255643
PART1	0	0	1.03527658349853	1.99815136898924
PARVA	629.312239652792	667.120013211589	787.845480042379	867.19769414133
PARVB	1527.53763898101	1416.72781785583	567.331567757193	437.595149808643
PARVG	0	1.03109739290818	0	0
PASD1	16.6338036912632	18.5597530723471	8.28221266798821	17.9833623209031
PASK	168.186237322773	174.255459401482	156.326764108278	163.848412257118
PATE1	0	1.03109739290818	0	0
PATE2	4.62050102535089	6.18658435744905	1.03527658349853	2.99722705348386
PATE3	0	0	0	0
PATE4	1.84820041014036	0	1.03527658349853	0.999075684494619
PATL1	581.259028989143	569.165760885313	474.156675242325	643.404740814535
PATL2	9.24100205070179	3.09329217872453	7.24693608448969	10.9898325294408
PATZ1	337.296574850615	309.329217872452	571.472674091187	552.488853525524
PAWR	104.42332317293	103.109739290818	49.6932760079293	74.9306763370964
PAX1	2.77230061521054	0	2.07055316699705	2.99722705348386
PAX2	31.4194069723861	30.9329217872453	55.9049355089204	62.941768123161
PAX3	390.894386744686	388.723717126382	1113.95760384441	1131.9527505324
PAX4	0	0	0	0
PAX5	0	0	0	0
PAX6	40.6604090230879	43.3060905021433	36.2346804224484	30.9713462193332
PAX7	0	0	0	0
PAX8	1.84820041014036	1.03109739290818	8.28221266798821	10.9898325294408
PAX9	136.766830350386	131.980466292246	54.8696589254219	66.9380708611395
PAXIP1	376.108783463563	350.57311358878	219.478635701688	216.799423535332
PBK	906.542301173846	891.899244865571	8.28221266798821	4.9953784224731
PBLD	48.0532106636493	37.1195061446943	84.8926798468792	97.9094170804727
PBOV1	0	0	0	0
PBRM1	729.115061800371	701.146227177559	952.454456818644	1343.75679564526
PBX1	62.8388139447722	67.0213305390314	114.915700768336	145.865049936214
PBX2	520.268415454511	508.33101470373	540.414376586231	551.48977784103
PBX3	164.489836502492	171.162167222757	152.185657774283	135.874293091268
PBX4	17.5579038963334	14.4353635007145	12.4233190019823	7.99260547595695
PBXIP1	1014.66202516706	1003.25776329965	3749.77178543166	3388.86472180575
PC	1109.84434628928	1083.68335994649	901.725904227217	849.214331820426
PCA3	0	0	0	0
PCAT1	5.54460123042107	2.06219478581635	0	0
PCBD1	243.962454138527	241.276789940513	263.995528792124	236.780937225225
PCBD2	56.3701125092809	42.2749931092352	71.4340842613983	48.9547085402363
PCBP1	4464.32809069403	4382.16391985974	3899.88689003895	3660.61330798829
PCBP1-AS1	32.3435071774563	26.8085322156126	44.5168930904366	55.9482383316987
PCBP2	6570.35245804897	6430.95443956829	7090.60932038141	6769.73683813554
PCBP3	7.39280164056143	7.21768175035723	17.599701919475	13.9870595829247
PCBP4	2286.22390734362	2128.18501896247	3342.90808811674	2831.38048985775
PCCA	100.72692235265	109.296323648267	75.5751905953924	77.9279033905803
PCCB	2333.3530178022	2267.38316700508	2387.3478015476	2195.96835451917
PCDH1	381.653384693984	369.132866661127	774.386884456898	866.198618456835
PCDH10	40.6604090230879	35.057311358878	37.269957005947	44.9584058022579
PCDH11X	0	0	0	0.999075684494619
PCDH11Y	0	0	0	0
PCDH12	16.6338036912632	8.2487791432654	8.28221266798821	9.99075684494619
PCDH15	4.62050102535089	6.18658435744905	1.03527658349853	1.99815136898924
PCDH17	0	0	4.14110633399411	3.99630273797848
PCDH18	187.592341629246	152.60241415041	164.608976776266	222.7938776423
PCDH19	2.77230061521054	5.15548696454088	5.17638291749263	8.99168116045157
PCDH20	0	0	0	0
PCDH7	1551.56424431283	1444.56744746435	1668.86585259962	2124.03490523556
PCDH8	0	0	0	0
PCDH9	25.874805741965	40.2127983234188	9.31748925148674	3.99630273797848
PCDHA1	139.539130965597	121.669492363165	173.926466027752	152.858579727677
PCDHA10	116.436625838843	95.8920575404603	164.608976776266	238.779088594214
PCDHA11	80.3967178411056	90.7365705759194	95.2454456818644	121.887233508344
PCDHA12	49.9014110737897	42.2749931092352	53.8343823419234	62.941768123161
PCDHA13	61.914713739702	69.0835253248477	54.8696589254219	76.9288277060857
PCDHA2	44.3568098433686	24.7463374297962	52.7991057584249	76.9288277060857
PCDHA3	48.0532106636493	43.3060905021433	33.1288506719528	36.9658003263009
